STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,CLIM_ACT_POL,Climate actions and policies,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2003,,2,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2004,,3,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2005,,3,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2006,,3,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2007,,3,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2008,,3,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2009,,3,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2010,,3,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2011,,3,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2012,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2013,,4,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2014,,5,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2015,,5,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2016,,5,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2017,,5,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2018,,5,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2019,,5,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2020,,5,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2021,,8,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,AUS,Australia,A,Annual,POL_COUNT,Adopted policies,LEV1_INT,International policies,PL,Policies,2022,,8,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,1990,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,1991,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,1992,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,1993,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,1994,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,1995,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,1996,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,1997,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,1998,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,1999,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2000,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2001,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2002,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2003,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2004,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2005,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2006,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2007,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2008,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2009,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2010,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2011,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2012,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2013,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2014,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2015,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2016,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2017,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2018,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2019,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2020,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2021,,2,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,TUR,Türkiye,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_T_MBI,Transport - Market-based instruments,PL,Policies,2022,,2,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1990,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1991,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1992,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1993,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1994,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1995,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1996,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1997,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1998,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,1999,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2000,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2001,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2002,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2003,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2004,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2005,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2006,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2007,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2008,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2009,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2010,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2011,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2012,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2013,,5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2014,,4,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2015,,5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2016,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2017,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2018,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2019,,5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2020,,6,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2021,,4,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,MEX,Mexico,A,Annual,POL_COUNT,Adopted policies,LEV2_CROSS_SEC_RDD,Public RD&D expenditure,PL,Policies,2022,,1,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,GRC,Greece,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_B_MBI,Buildings - Market-based instruments,PL,Policies,1990,,0,,E,Estimated value,0,Units,0,Zero
DATAFLOW,OECD.ENV.EPI:DSD_CAPMF@DF_CAPMF(1.0),Climate actions and policies measurement framework,I,GRC,Greece,A,Annual,POL_COUNT,Adopted policies,LEV2_SEC_B_MBI,Buildings - Market-based instruments,PL,Policies,1991,,0,,E,Estimated value,0,Units,0,Zero
